PERSONID,SURID,COMCOLI,SALARY
030000000102060808,3,1,35000
030000000102060809,3,0,9999999
030000000102060900,3,0,16000
030000000102060901,3,0,9999998
030000000102060902,3,0,14000
030000000102060903,3,0,18000
030000000102060904,3,0,9999999
030000000102060905,3,0,12000
030000000102060906,3,0,9999998
030000000102060907,3,1,22000
030000000102060908,3,0,30000
030000000102060909,3,0,36000
030000000102070000,3,1,9999999
030000000102070001,3,1,48000
030000000102070002,3,1,9999999
030000000102070003,3,0,39000
030000000102070004,3,1,35000
030000000102070005,3,0,42000
030000000102070006,3,0,32000
030000000102070007,3,0,9999999
030000000102070008,3,0,9999999
030000000102070009,3,1,55000
030000000102070100,3,0,9999999
030000000102070101,3,0,37000
030000000102070102,3,0,9999999
030000000102070103,3,0,30000
030000000102070104,3,0,42000
030000000102070105,3,1,30000
030000000102070106,3,1,24000
030000000102070107,3,0,9999998
030000000102070108,3,0,26000
030000000102070109,3,0,35000
030000000102070200,3,0,23000
030000000102070201,3,0,40000
030000000102070202,3,0,9999998
030000000102070203,3,1,33000
030000000102070204,3,0,38000
030000000102070205,3,0,55000
030000000102070206,3,0,25000
030000000102070207,3,0,18000
030000000102070208,3,0,51000
030000000102070209,3,0,28000
030000000102070300,3,0,9999998
030000000102070301,3,0,44000
030000000102070302,3,0,31000
030000000102070303,3,1,9999998
030000000102070304,3,0,38000
030000000102070305,3,1,32000
030000000102070306,3,0,70000
030000000102070307,3,0,16000
030000000102070308,3,1,31000
030000000102070309,3,1,36000
030000000102070400,3,1,25000
030000000102070401,3,0,9999999
030000000102070402,3,0,36000
030000000102070403,3,0,9999999
030000000102070404,3,0,9999999
030000000102070405,3,0,52000
030000000102070406,3,1,48000
030000000102070407,3,0,38000
030000000102070408,3,1,32000
030000000102070409,3,0,35000
030000000102070500,3,0,17000
030000000102070501,3,1,28000
030000000102070502,3,0,33000
030000000102070503,3,1,41000
030000000102070504,3,0,24000
030000000102070505,3,1,9999999
030000000102070506,3,0,9999999
030000000102070507,3,0,9999999
030000000102070508,3,1,18000
030000000102070509,3,0,9999998
030000000102070600,3,0,28000
030000000102070601,3,0,17000
030000000102070602,3,0,22000
030000000102070603,3,0,28000
030000000102070604,3,0,31000
030000000102070605,3,1,9999999
030000000102070606,3,0,30000
030000000102070607,3,0,9999998
030000000102070608,3,0,46000
030000000102070609,3,1,9999998
030000000102070700,3,1,8000
030000000102070701,3,1,9999998
030000000102070702,3,0,39000
030000000102070703,3,1,50000
030000000102070704,3,0,13000
030000000102070705,3,0,46000
030000000102070706,3,0,50000
030000000102070707,3,1,36000
030000000102070708,3,0,17000
030000000102070709,3,0,14000
030000000102070800,3,1,9999999
030000000102070801,3,1,9999999
030000000102070802,3,0,45000
030000000102070803,3,1,15000
030000000102070804,3,0,38000
030000000102070805,3,1,9999998
030000000102070806,3,0,15000
030000000102070807,3,1,9999999
030000000102070808,3,1,16000
030000000102070809,3,0,39000
030000000102070900,3,1,34000
030000000102070901,3,0,21000
030000000102070902,3,1,9999998
030000000102070903,3,1,9999999
030000000102070904,3,0,25000
030000000102070905,3,1,9999998
030000000102070906,3,0,25000
030000000102070907,3,0,12000
030000000102070908,3,1,42000
030000000102070909,3,0,22000
030000000102080000,3,0,9999998
030000000102080001,3,0,40000
030000000102080002,3,1,9999998
030000000102080003,3,0,48000
030000000102080004,3,0,33000
030000000102080005,3,1,43000
030000000102080006,3,0,49000
030000000102080007,3,0,27000
030000000102080008,3,1,31000
030000000102080009,3,0,14000
030000000102080100,3,1,14000
030000000102080101,3,1,22000
030000000102080102,3,0,9999999
030000000102080103,3,0,40000
030000000102080104,3,0,9999999
030000000102080105,3,0,9999999
030000000102080106,3,0,19000
030000000102080107,3,1,9999998
030000000102080108,3,0,35000
030000000102080109,3,1,40000
030000000102080200,3,1,9999999
030000000102080201,3,1,28000
030000000102080202,3,0,30000
030000000102080203,3,0,22000
030000000102080204,3,0,35000
030000000102080205,3,0,60000
030000000102080206,3,1,35000
030000000102080207,3,0,50000
030000000102080208,3,0,45000
030000000102080209,3,0,9999998
030000000102080300,3,0,38000
030000000102080301,3,0,52000
030000000102080302,3,1,8000
030000000102080303,3,0,7000
030000000102080304,3,0,9999998
030000000102080305,3,0,37000
030000000102080306,3,0,30000
030000000102080307,3,0,35000
030000000102080308,3,0,40000
030000000102080309,3,0,24000
030000000102080400,3,0,31000
030000000102080401,3,0,9999999
030000000102080402,3,0,9999998
030000000102080403,3,1,40000
030000000102080404,3,0,35000
030000000102080405,3,0,9999998
030000000102080406,3,1,9999999
030000000102080407,3,0,9999999
030000000102080408,3,0,28000
030000000102080409,3,0,9999999
030000000102080500,3,0,39000
030000000102080501,3,1,35000
030000000102080502,3,1,10000
030000000102080503,3,1,30000
030000000102080504,3,1,19000
030000000102080505,3,0,41000
030000000102080506,3,0,9999999
030000000102080507,3,1,23000
030000000102080508,3,0,9999998
030000000102080509,3,0,32000
030000000102080600,3,1,28000
030000000102080601,3,0,47000
030000000102080602,3,0,46000
030000000102080603,3,1,35000
030000000102080604,3,0,31000
030000000102080605,3,0,36000
030000000102080606,3,0,9999999
030000000102080607,3,0,9999998
030000000102080608,3,0,9999999
030000000102080609,3,1,18000
030000000102080700,3,0,32000
030000000102080701,3,0,29000
030000000102080702,3,0,51000
030000000102080703,3,0,29000
030000000102080704,3,1,16000
030000000102080705,3,0,46000
030000000102080706,3,0,36000
030000000102080707,3,0,21000
030000000102080708,3,1,9999999
030000000102080709,3,0,37000
030000000102080800,3,0,33000
030000000102080801,3,0,10000
030000000102080802,3,0,43000
030000000102080803,3,0,36000
030000000102080804,3,0,30000
030000000102080805,3,1,45000
030000000102080806,3,0,9999999
030000000102080807,3,0,30000
030000000102080808,3,1,9999999
030000000102080809,3,0,9999999
030000000102080900,3,0,36000
030000000102080901,3,1,9999999
030000000102080902,3,0,27000
030000000102080903,3,1,37000
030000000102080904,3,1,35000
030000000102080905,3,0,23000
030000000102080906,3,0,20000
030000000102080907,3,0,48000
030000000102080908,3,0,40000
030000000102080909,3,0,9999999
030000000102090000,3,1,9999999
030000000102090001,3,0,35000
030000000102090002,3,0,65000
030000000102090003,3,0,20000
030000000102090004,3,0,73000
030000000102090005,3,0,39000
030000000102090006,3,0,48000
030000000102090007,3,1,50000
030000000102090008,3,0,9999998
030000000102090009,3,0,9999998
030000000102090100,3,0,50000
030000000102090101,3,0,9999998
030000000102090102,3,0,21000
030000000102090103,3,0,9999999
030000000102090104,3,1,9999999
030000000102090105,3,0,9999999
030000000102090106,3,1,75000
030000000102090107,3,0,14000
030000000102090108,3,0,22000
030000000102090109,3,0,9999999
030000000102090200,3,0,9999998
030000000102090201,3,1,9999998
030000000102090202,3,0,9999998
030000000102090203,3,0,60000
030000000102090204,3,1,17000
030000000102090205,3,0,83000
030000000102090206,3,0,12000
030000000102090207,3,0,9999998
030000000102090208,3,1,31000
030000000102090209,3,0,31000
030000000102090300,3,0,50000
030000000102090301,3,0,18000
030000000102090302,3,1,44000
030000000102090303,3,0,8000
030000000102090304,3,0,30000
030000000102090305,3,0,38000
030000000102090306,3,0,60000
030000000102090307,3,0,30000
030000000102090308,3,0,23000
030000000102090309,3,0,9999998
030000000102090400,3,0,30000
030000000102090401,3,0,9999999
030000000102090402,3,0,9999999
030000000102090403,3,0,48000
030000000102090404,3,0,30000
030000000102090405,3,0,15000
030000000102090406,3,0,9999999
030000000102090407,3,0,33000
030000000102090408,3,0,16000
030000000102090409,3,1,25000
030000000102090500,3,0,30000
030000000102090501,3,0,21000
030000000102090503,3,0,20000
030000000102090504,3,0,23000
030000000102090505,3,1,26000
030000000102090506,3,1,31000
030000000102090507,3,0,57000
030000000102090508,3,1,9999999
030000000102090509,3,1,36000
030000000102090600,3,0,9999999
030000000102090601,3,0,29000
030000000102090602,3,0,9999998
030000000102090603,3,0,13000
030000000102090604,3,0,9999998
030000000102090605,3,0,24000
030000000102090606,3,1,9999999
030000000102090607,3,1,25000
030000000102090608,3,1,9999999
030000000102090609,3,0,18000
030000000102090700,3,0,11000
030000000102090701,3,0,9999999
030000000102090702,3,0,42000
030000000102090703,3,1,9999998
030000000102090704,3,0,24000
030000000102090705,3,0,9999999
030000000102090706,3,0,9999998
030000000102090707,3,0,50000
030000000102090708,3,0,9999999
030000000102090709,3,0,9999999
030000000102090800,3,1,9999999
030000000102090801,3,0,33000
030000000102090802,3,1,33000
030000000102090803,3,0,35000
030000000102090804,3,0,48000
030000000102090805,3,0,9999998
030000000102090806,3,0,12000
030000000102090807,3,0,9999998
030000000102090808,3,0,9999998
030000000102090809,3,1,33000
030000000102090900,3,1,30000
030000000102090901,3,0,48000
030000000102090902,3,0,16000
030000000102090903,3,1,50000
030000000102090904,3,0,25000
030000000102090905,3,1,24000
030000000102090906,3,0,9999999
030000000102090907,3,0,42000
030000000102090908,3,1,30000
030000000102090909,3,1,40000
030000000103000000,3,1,20000
030000000103000001,3,1,45000
030000000103000002,3,1,9999998
030000000103000003,3,0,9999998
030000000103000004,3,0,29000
030000000103000005,3,1,25000
030000000103000006,3,0,20000
030000000103000007,3,0,15000
030000000103000008,3,0,40000
030000000103000009,3,0,29000
030000000103000100,3,0,9999998
030000000103000101,3,0,9999998
030000000103000102,3,0,32000
030000000103000103,3,1,43000
030000000103000104,3,0,47000
030000000103000105,3,0,30000
030000000103000106,3,0,9999999
030000000103000107,3,1,53000
030000000103000108,3,0,9999999
030000000103000109,3,1,25000
030000000103000200,3,1,49000
030000000103000201,3,1,9999999
030000000103000202,3,1,16000
030000000103000203,3,1,9999998
030000000103000204,3,0,9999999
030000000103000205,3,0,43000
030000000103000207,3,0,23000
030000000103000208,3,0,9999999
030000000103000209,3,1,56000
030000000103000300,3,0,52000
030000000103000301,3,0,9999998
030000000103000302,3,1,34000
030000000103000303,3,0,9999999
030000000103000304,3,1,9999999
030000000103000305,3,0,24000
030000000103000306,3,0,9999999
030000000103000307,3,0,20000
030000000103000308,3,1,31000
030000000103000309,3,0,9999998
030000000103000400,3,0,14000
030000000103000401,3,0,9999999
030000000103000402,3,1,28000
030000000103000403,3,1,9999999
030000000103000404,3,0,9999998
030000000103000405,3,0,37000
030000000103000406,3,1,28000
030000000103000407,3,0,9999999
030000000103000408,3,0,25000
030000000103000409,3,1,23000
030000000103000500,3,0,9999998
030000000103000501,3,1,13000
030000000103000502,3,1,16000
030000000103000503,3,1,35000
030000000103000504,3,0,9999999
030000000103000505,3,0,23000
030000000103000506,3,0,32000
030000000103000507,3,0,40000
030000000103000508,3,0,9999998
030000000103000509,3,1,9999999
030000000103000600,3,1,9999999
030000000103000601,3,0,9999999
030000000103000602,3,0,9999999
030000000103000603,3,0,9999998
030000000103000604,3,0,9999998
030000000103000605,3,0,32000
030000000103000606,3,0,9999999
030000000103000607,3,0,38000
030000000103000608,3,0,15000
030000000103000609,3,0,46000
030000000103000700,3,0,9999998
030000000103000701,3,1,29000
030000000103000702,3,0,25000
030000000103000703,3,0,18000
030000000103000704,3,0,40000
030000000103000705,3,0,17000
030000000103000706,3,0,100000
030000000103000707,3,1,35000
030000000103000708,3,0,9999999
030000000103000709,3,1,37000
030000000103000800,3,0,50000
030000000103000801,3,1,9999998
030000000103000802,3,1,30000
030000000103000803,3,0,9999999
030000000103000804,3,0,17000
030000000103000805,3,0,16000
030000000103000806,3,0,11000
030000000103000807,3,0,37000
030000000103000808,3,0,38000
030000000103000809,3,0,23000
030000000103000900,3,0,36000
030000000103000901,3,1,32000
030000000103000902,3,0,33000
030000000103000903,3,0,9999999
030000000103000904,3,0,45000
030000000103000905,3,0,9999999
030000000103000906,3,1,9999998
030000000103000907,3,0,45000
030000000103000908,3,0,30000
030000000103000909,3,0,35000
030000000103010000,3,0,50000
030000000103010001,3,0,45000
030000000103010002,3,0,30000
030000000103010003,3,1,48000
030000000103010004,3,1,9999998
030000000103010005,3,0,57000
030000000103010006,3,1,32000
030000000103010007,3,1,17000
030000000103010008,3,0,9999999
030000000103010009,3,0,13000
030000000103010100,3,1,9999999
030000000103010101,3,1,28000
030000000103010102,3,0,45000
030000000103010103,3,0,46000
030000000103010104,3,0,18000
030000000103010105,3,0,22000
030000000103010106,3,0,44000
030000000103010107,3,0,34000
030000000103010108,3,0,49000
030000000103010109,3,1,48000
030000000103010200,3,0,16000
030000000103010201,3,1,9999999
030000000103010202,3,1,40000
030000000103010203,3,1,9999998
030000000103010204,3,1,18000
030000000103010205,3,0,9999998
030000000103010206,3,1,43000
030000000103010207,3,1,37000
030000000103010208,3,1,9999998
030000000103010209,3,1,41000
030000000103010300,3,0,31000
030000000103010301,3,0,30000
030000000103010302,3,1,9999999
030000000103010303,3,1,35000
030000000103010304,3,0,10000
030000000103010305,3,0,9999998
030000000103010306,3,0,44000
030000000103010307,3,0,50000
030000000103010308,3,1,9999999
030000000103010309,3,0,17000
030000000103010400,3,0,9999998
030000000103010401,3,0,27000
030000000103010402,3,0,36000
030000000103010403,3,0,9999999
030000000103010404,3,0,9999999
030000000103010405,3,1,22000
030000000103010406,3,1,42000
030000000103010407,3,0,35000
030000000103010408,3,1,18000
030000000103010409,3,0,25000
030000000103010500,3,1,43000
030000000103010501,3,0,9999999
030000000103010502,3,0,34000
030000000103010503,3,1,43000
030000000103010504,3,0,9999999
030000000103010505,3,0,9999998
030000000103010506,3,0,10000
030000000103010507,3,0,20000
030000000103010508,3,1,40000
030000000103010509,3,0,38000
030000000103010600,3,0,9999999
030000000103010601,3,0,9999998
030000000103010602,3,0,10000
030000000103010603,3,0,32000
030000000103010604,3,0,36000
030000000103010605,3,1,9999999
030000000103010606,3,0,9999998
030000000103010607,3,0,9999999
030000000103010608,3,1,9999998
030000000103010609,3,0,32000
030000000103010700,3,0,40000
030000000103010701,3,1,33000
030000000103010702,3,1,9999999
030000000103010703,3,0,27000
030000000103010704,3,1,42000
030000000103010705,3,0,32000
030000000103010706,3,1,17000
030000000103010707,3,0,44000
030000000103010708,3,0,16000
030000000103010709,3,0,9999999
030000000103010800,3,1,27000
030000000103010801,3,1,9999999
030000000103010802,3,1,9999998
030000000103010803,3,0,9999998
